loss,accuracy,val_loss,val_accuracy,lr
0.4629429280757904,0.8497023582458496,0.11613887548446655,0.9754762053489685,0.0010000000474974513
0.1516435444355011,0.9531547427177429,0.08168190717697144,0.9815475940704346,0.0010000000474974513
0.11764073371887207,0.9641964435577393,0.04765268787741661,0.9895238280296326,0.0010000000474974513
0.10059873014688492,0.9699702262878418,0.058552663773298264,0.9848809242248535,0.0010000000474974513
0.095321424305439,0.9723809361457825,0.0379025898873806,0.9917857050895691,0.0010000000474974513
0.08771724253892899,0.9737797379493713,0.05170518904924393,0.9885714054107666,0.0010000000474974513
0.08145713806152344,0.9758630990982056,0.030583173036575317,0.9916666746139526,0.0010000000474974513
0.08136765658855438,0.9765475988388062,0.032344602048397064,0.9920238256454468,0.0010000000474974513
0.07645110785961151,0.977946400642395,0.030454687774181366,0.9916666746139526,0.0010000000474974513
0.07493022084236145,0.9783035516738892,0.034060314297676086,0.991428554058075,0.0010000000474974513
0.07513165473937988,0.9787499904632568,0.038467153906822205,0.9910714030265808,0.0010000000474974513
0.07133962959051132,0.9785416722297668,0.03074963577091694,0.9928571581840515,0.0010000000474974513
0.0748579353094101,0.9788392782211304,0.03059281036257744,0.9909523725509644,0.0010000000474974513
0.07013063877820969,0.9799404740333557,0.033533975481987,0.9917857050895691,0.0010000000474974513
0.05023223161697388,0.9859821200370789,0.02492118813097477,0.9938095211982727,0.0004700000281445682
0.052999064326286316,0.9850893020629883,0.027227871119976044,0.993571400642395,0.0004700000281445682
0.04326079413294792,0.9873809814453125,0.025651613250374794,0.9938095211982727,0.0004700000281445682
0.041619036346673965,0.987500011920929,0.027538485825061798,0.9936904907226562,0.0004700000281445682
0.044459667056798935,0.9872024059295654,0.02147209830582142,0.9941666722297668,0.0004700000281445682
0.0430915430188179,0.987708330154419,0.023262638598680496,0.9936904907226562,0.0004700000281445682
0.04282000660896301,0.9875594973564148,0.021018292754888535,0.9944047331809998,0.0004700000281445682
0.04270685464143753,0.9875594973564148,0.018779003992676735,0.995119035243988,0.0004700000281445682
0.04272732511162758,0.987886905670166,0.020536528900265694,0.9946428537368774,0.0004700000281445682
0.03877769783139229,0.9888095259666443,0.02740591950714588,0.9930952191352844,0.0004700000281445682
0.037862714380025864,0.9883630871772766,0.025408150628209114,0.9952380657196045,0.0004700000281445682
0.04161102697253227,0.9882737994194031,0.018829800188541412,0.9948809742927551,0.0004700000281445682
0.040054067969322205,0.9888988137245178,0.02027100883424282,0.9950000047683716,0.0004700000281445682
0.03230507671833038,0.9909821152687073,0.019129496067762375,0.9948809742927551,0.00022090000857133418
0.02822854183614254,0.9919345378875732,0.017132913693785667,0.9959523677825928,0.00022090000857133418
0.029136735945940018,0.9909226298332214,0.019385866820812225,0.994523823261261,0.00022090000857133418
0.02760143019258976,0.9915178418159485,0.017666254192590714,0.9958333373069763,0.00022090000857133418
0.028111906722187996,0.9916666746139526,0.019291505217552185,0.9948809742927551,0.00022090000857133418
0.029026636853814125,0.9912797808647156,0.018965302035212517,0.995119035243988,0.00022090000857133418
0.026081593707203865,0.9920833110809326,0.019991155713796616,0.9950000047683716,0.00022090000857133418
0.025185108184814453,0.9924404621124268,0.018035240471363068,0.9958333373069763,0.00010382300388300791
0.026079975068569183,0.9926487803459167,0.018083376809954643,0.9964285492897034,0.00010382300388300791
0.023619595915079117,0.9928273558616638,0.01847887970507145,0.9958333373069763,0.00010382300388300791
0.023317746818065643,0.992976188659668,0.01804368384182453,0.9957143068313599,0.00010382300388300791
0.022074494510889053,0.993154764175415,0.018521765246987343,0.9961904883384705,0.00010382300388300791
0.021121026948094368,0.9932737946510315,0.017348576337099075,0.9958333373069763,4.999999873689376e-05
0.02199482172727585,0.9936606884002686,0.019048042595386505,0.996071457862854,4.999999873689376e-05
