rotation_range,width_shift_range,hight_shift_range,shear_range,zoom_range,val_loss
17,0.3009232008813888,0.1846078673789487,0.32514412249879426,0.1500845160943975,0.021483244374394417
21,0.22398499409896272,0.37752791446258505,0.2632438789253532,0.31620858835484156,0.02480556070804596
27,0.17276589068540982,0.24164304951020563,0.35809285816984804,0.3282969637161587,0.024691561236977577
45,0.29841203683119844,0.17681091717360145,0.2871774955066556,0.20463979780454628,0.030935578048229218
45,0.12095993239860618,0.31500469657058144,0.18849045002071646,0.34718237328941526,0.030400114133954048
49,0.11789360636832205,0.16626315452469648,0.11588324146764306,0.34655534694251255,0.03299759328365326
33,0.3743833059310079,0.30064599404379877,0.14237471965198328,0.18456111532843728,0.02979658916592598
14,0.39221301104165296,0.3123435243381901,0.3424108726221202,0.11568034484748581,0.022976398468017578
23,0.2952387919559878,0.26579072168219603,0.16400159728494174,0.38938756532166674,0.024699902161955833
