loss,accuracy,val_loss,val_accuracy,lr
0.5635842680931091,0.813660740852356,0.16035997867584229,0.9570237994194031,0.0010000000474974513
0.17670349776744843,0.9446726441383362,0.08396300673484802,0.981071412563324,0.0010000000474974513
0.1415081024169922,0.9563987851142883,0.059293169528245926,0.9858333468437195,0.0010000000474974513
0.12359952181577682,0.962321400642395,0.06928956508636475,0.9825000166893005,0.0010000000474974513
0.1118176206946373,0.9670833349227905,0.060403887182474136,0.9853571653366089,0.0010000000474974513
0.10499633848667145,0.9678571224212646,0.048481810837984085,0.9873809814453125,0.0010000000474974513
0.10426133871078491,0.9694344997406006,0.04497618228197098,0.9876190423965454,0.0010000000474974513
0.09861642867326736,0.9708631038665771,0.03806121647357941,0.9891666769981384,0.0010000000474974513
0.08873239904642105,0.973809540271759,0.045855965465307236,0.9877380728721619,0.0010000000474974513
0.09260950237512589,0.9733035564422607,0.05680239200592041,0.9848809242248535,0.0010000000474974513
0.09038078039884567,0.9747023582458496,0.041533198207616806,0.9873809814453125,0.0010000000474974513
0.08682223409414291,0.9744047522544861,0.05013680085539818,0.9860714077949524,0.0010000000474974513
0.0865231305360794,0.9746726155281067,0.04420207440853119,0.9895238280296326,0.0010000000474974513
0.06616944074630737,0.9800893068313599,0.03441079333424568,0.9913095235824585,0.0004700000281445682
0.06107158213853836,0.9816368818283081,0.032070763409137726,0.9925000071525574,0.0004700000281445682
0.06193717569112778,0.9823511838912964,0.031613681465387344,0.9915476441383362,0.0004700000281445682
0.05801144242286682,0.9832738041877747,0.03546915575861931,0.9910714030265808,0.0004700000281445682
0.053982555866241455,0.9841368794441223,0.03188936039805412,0.9913095235824585,0.0004700000281445682
0.05512942001223564,0.9839285612106323,0.029822643846273422,0.9928571581840515,0.0004700000281445682
0.057544536888599396,0.9829761981964111,0.03727257251739502,0.9898809790611267,0.0004700000281445682
0.05442145839333534,0.9848809242248535,0.02872736193239689,0.9926190376281738,0.0004700000281445682
0.053030502051115036,0.98416668176651,0.03093097172677517,0.9926190376281738,0.0004700000281445682
0.05398396775126457,0.9836606979370117,0.027429718524217606,0.9927380681037903,0.0004700000281445682
0.05088621377944946,0.9852083325386047,0.03285059705376625,0.9919047355651855,0.0004700000281445682
0.05350346490740776,0.9854166507720947,0.032756686210632324,0.9920238256454468,0.0004700000281445682
0.05195247754454613,0.98458331823349,0.028535885736346245,0.992976188659668,0.0004700000281445682
0.0498044416308403,0.9856547713279724,0.03597666323184967,0.9908333420753479,0.0004700000281445682
0.04726218804717064,0.986130952835083,0.0348382331430912,0.9920238256454468,0.0004700000281445682
0.04216436296701431,0.9870833158493042,0.026477519422769547,0.9941666722297668,0.00022090000857133418
0.03984704986214638,0.9877380728721619,0.026447247713804245,0.9934523701667786,0.00022090000857133418
0.041260961443185806,0.9877976179122925,0.026854537427425385,0.9938095211982727,0.00022090000857133418
0.03804415836930275,0.9886904954910278,0.0243009552359581,0.9938095211982727,0.00022090000857133418
0.03783141076564789,0.9890178442001343,0.025505363941192627,0.993571400642395,0.00022090000857133418
0.03695159777998924,0.988095223903656,0.02468140237033367,0.992976188659668,0.00022090000857133418
0.03771280124783516,0.9884523749351501,0.03158361092209816,0.9923809766769409,0.00022090000857133418
0.03501134365797043,0.9895833134651184,0.02488851547241211,0.9940476417541504,0.00022090000857133418
0.03783363103866577,0.9889583587646484,0.028635630384087563,0.9927380681037903,0.00022090000857133418
0.03501399978995323,0.9893749952316284,0.026722345501184464,0.9926190376281738,0.00010382300388300791
0.03272683173418045,0.9907143115997314,0.02287285588681698,0.9942857027053833,0.00010382300388300791
0.03279656171798706,0.9900000095367432,0.026439642533659935,0.9932143092155457,0.00010382300388300791
0.029662977904081345,0.9908630847930908,0.024448782205581665,0.9941666722297668,0.00010382300388300791
0.030293282121419907,0.9905952215194702,0.02393730916082859,0.9938095211982727,0.00010382300388300791
0.03148246556520462,0.9903571605682373,0.02612220123410225,0.9938095211982727,0.00010382300388300791
0.031444188207387924,0.9902976155281067,0.025277726352214813,0.9939285516738892,0.00010382300388300791
0.029525354504585266,0.9904761910438538,0.023625075817108154,0.9941666722297668,4.999999873689376e-05
0.02723642624914646,0.9918452501296997,0.02377343364059925,0.9938095211982727,4.999999873689376e-05
