loss,accuracy,val_loss,val_accuracy
1.709290862083435,0.41151753067970276,0.5964110493659973,0.8228557705879211
0.8675956130027771,0.7267992496490479,0.24863043427467346,0.933845043182373
0.5585730671882629,0.8265565633773804,0.18142667412757874,0.9480994343757629
0.42951345443725586,0.8694069385528564,0.13999231159687042,0.9613791704177856
0.35664820671081543,0.8922821879386902,0.13109470903873444,0.9602826237678528
0.3061923682689667,0.9060428738594055,0.10699543356895447,0.9697855710983276
0.2797510623931885,0.9142992496490479,0.09976576268672943,0.9691764116287231
0.2467568963766098,0.9239760637283325,0.08715394139289856,0.9742933511734009
0.22111721336841583,0.9317589998245239,0.08967938274145126,0.9744151830673218
0.2000953108072281,0.9391276240348816,0.07540431618690491,0.9775828719139099
0.18546828627586365,0.9427675008773804,0.07583881169557571,0.9768518805503845
0.17551101744174957,0.9459339380264282,0.06908135861158371,0.9791666865348816
0.16444730758666992,0.9496626257896423,0.0717315822839737,0.9785575270652771
0.15298639237880707,0.9503136873245239,0.06372834742069244,0.9807505011558533
0.14921456575393677,0.953125,0.07519818842411041,0.9766082167625427
0.14786460995674133,0.9535393118858337,0.05990931764245033,0.9809941649436951
0.13248169422149658,0.9585700631141663,0.06495088338851929,0.9790448546409607
0.1328801065683365,0.9594282507896423,0.05354264751076698,0.9840399622917175
0.12354490906000137,0.9616477489471436,0.05686529725790024,0.9829434752464294
0.13173258304595947,0.9593986868858337,0.05670478567481041,0.9830653071403503
0.11936153471469879,0.9641335010528564,0.05761759355664253,0.9830653071403503
0.11067869514226913,0.9653764367103577,0.05003170296549797,0.9862329363822937
0.1109355166554451,0.9649325013160706,0.04898369684815407,0.9848927855491638
0.11067676544189453,0.9647549986839294,0.04392449930310249,0.98708575963974
0.10192642360925674,0.9681285619735718,0.045823197811841965,0.9865984320640564
0.10233869403600693,0.9683356881141663,0.0497308187186718,0.9850146174430847
0.09845967590808868,0.9698449373245239,0.05112769827246666,0.9840399622917175
0.1032242625951767,0.9670631885528564,0.046194836497306824,0.98708575963974
0.09590734541416168,0.9714429378509521,0.04123099148273468,0.9874512553215027
0.09159024059772491,0.9717092514038086,0.04091152921319008,0.9880604147911072
0.09252781420946121,0.9715021252632141,0.051543984562158585,0.9837962985038757
0.0913812518119812,0.9710878133773804,0.04595515877008438,0.9867202639579773
0.09187841415405273,0.9712949991226196,0.04742459952831268,0.9859892725944519
0.09112629294395447,0.9713245630264282,0.04579387605190277,0.9853801131248474
0.08023318648338318,0.9752604365348816,0.041334930807352066,0.98708575963974
0.08478006720542908,0.9732481241226196,0.040152404457330704,0.9890350699424744
0.07995884865522385,0.9748165011405945,0.04280829429626465,0.9874512553215027
0.07737161964178085,0.9752308130264282,0.04035935178399086,0.9880604147911072
0.07511100172996521,0.9761778116226196,0.039617735892534256,0.9891569018363953
0.08149529993534088,0.9748165011405945,0.048131462186574936,0.9859892725944519
0.07361210882663727,0.9770359992980957,0.043372686952352524,0.9885477423667908
0.0722980871796608,0.9780421257019043,0.042540621012449265,0.9872075915336609
0.07082285732030869,0.9773615002632141,0.04693414270877838,0.9878167510032654
0.07161033898591995,0.9775094985961914,0.039169296622276306,0.9891569018363953
0.07035434246063232,0.9773023128509521,0.037233151495456696,0.9889132380485535
0.06897826492786407,0.9787819385528564,0.0347505547106266,0.9897660613059998
0.06569133698940277,0.979433000087738,0.036739274859428406,0.9891569018363953
0.0718788430094719,0.9770063757896423,0.06410288065671921,0.978679358959198
0.07280118763446808,0.9764441251754761,0.03696777671575546,0.9892787337303162
0.0692780390381813,0.9785451889038086,0.040185097604990005,0.9884259104728699
