loss,accuracy,val_loss,val_accuracy
0.46390873193740845,0.853690505027771,0.22798310220241547,0.9438095092773438
0.1894475817680359,0.9420238137245178,0.2687704861164093,0.9295238256454468
0.1652146875858307,0.9508035778999329,0.07427544891834259,0.977738082408905
0.1304759383201599,0.961517870426178,0.08222853392362595,0.9751190543174744
0.12087102234363556,0.9644047617912292,0.07171798497438431,0.981071412563324
0.11148860305547714,0.9660416841506958,0.06567548960447311,0.9811905026435852
0.10403895378112793,0.9693154692649841,0.05137504264712334,0.9857142567634583
0.09956822544336319,0.9714583158493042,0.059503741562366486,0.9857142567634583
0.0950927734375,0.9713392853736877,0.050522781908512115,0.9864285588264465
0.09096276760101318,0.973809540271759,0.04465056583285332,0.9889285564422607
0.08473992347717285,0.974226176738739,0.07442183047533035,0.9828571677207947
0.08313822001218796,0.975773811340332,0.04210960865020752,0.9876190423965454
0.07994013279676437,0.9770833253860474,0.054183609783649445,0.9850000143051147
0.07328786700963974,0.9781845211982727,0.039745304733514786,0.989047646522522
0.06998530775308609,0.9798214435577393,0.034824129194021225,0.991428554058075
0.07257068157196045,0.979107141494751,0.03794730454683304,0.9904761910438538
0.0709829330444336,0.9793750047683716,0.04434000328183174,0.9871428608894348
0.06855898350477219,0.9802678823471069,0.05052937939763069,0.986547589302063
0.0640900656580925,0.981071412563324,0.038972076028585434,0.9904761910438538
0.058938730508089066,0.9818750023841858,0.044851526618003845,0.9886904954910278
0.06208198145031929,0.9807738065719604,0.04326318949460983,0.9884523749351501
0.06530727446079254,0.980446457862854,0.03678666055202484,0.9892857074737549
0.05970519036054611,0.9822916388511658,0.03746630996465683,0.9894047379493713
0.057460710406303406,0.9832440614700317,0.039713677018880844,0.9902380704879761
0.056992486119270325,0.9829464554786682,0.040678150951862335,0.9907143115997314
0.0563376359641552,0.9830952286720276,0.047044962644577026,0.9901190400123596
0.05942319706082344,0.9827380776405334,0.038486890494823456,0.9904761910438538
0.05468915402889252,0.9836905002593994,0.0438966304063797,0.9894047379493713
0.05263605713844299,0.9845535755157471,0.04628170281648636,0.9882143139839172
0.056016046553850174,0.9825893044471741,0.039060622453689575,0.9905952215194702
0.04956354200839996,0.9856250286102295,0.0410204641520977,0.9900000095367432
0.05100530758500099,0.9850594997406006,0.046742215752601624,0.9888095259666443
0.05241703614592552,0.9836905002593994,0.03829854354262352,0.9921428561210632
0.05118253082036972,0.9850297570228577,0.039405617862939835,0.9904761910438538
0.04741809889674187,0.9861012101173401,0.04383111000061035,0.9904761910438538
0.05028754100203514,0.9852380752563477,0.03780767694115639,0.9908333420753479
0.04768289998173714,0.986547589302063,0.0437084399163723,0.9898809790611267
0.046596985310316086,0.9869345426559448,0.04246646165847778,0.9902380704879761
0.04630320146679878,0.9860119223594666,0.03727242350578308,0.9920238256454468
0.046413108706474304,0.9859821200370789,0.03156326338648796,0.9936904907226562
0.0429188534617424,0.9874107241630554,0.04026861488819122,0.991428554058075
0.041800230741500854,0.9872321486473083,0.03524656221270561,0.9915476441383362
0.04223378375172615,0.9874404668807983,0.0408492311835289,0.9909523725509644
0.04362775385379791,0.9869940280914307,0.04075130075216293,0.9908333420753479
0.044875357300043106,0.9864881038665771,0.04644623026251793,0.9888095259666443
0.04468367621302605,0.9866071343421936,0.043564531952142715,0.9910714030265808
0.041490137577056885,0.9869642853736877,0.042434826493263245,0.9904761910438538
0.04339605197310448,0.9867261648178101,0.03492863476276398,0.991428554058075
0.04386972635984421,0.9874404668807983,0.04656284302473068,0.989047646522522
0.04292571172118187,0.9870238304138184,0.037802014499902725,0.9917857050895691
