loss,accuracy,val_loss,val_accuracy,lr
0.5189884305000305,0.8291964530944824,0.13083003461360931,0.9710714221000671,0.0010000000474974513
0.17437444627285004,0.9469047784805298,0.06234075501561165,0.9855952262878418,0.0010000000474974513
0.1362946480512619,0.9577381014823914,0.060929086059331894,0.9855952262878418,0.0010000000474974513
0.12178356945514679,0.9628869295120239,0.07560133934020996,0.9800000190734863,0.0010000000474974513
0.11119109392166138,0.9669345021247864,0.04612067714333534,0.9901190400123596,0.0010000000474974513
0.1097741425037384,0.9672321677207947,0.04107198119163513,0.9888095259666443,0.0010000000474974513
0.09958319365978241,0.9704762101173401,0.04089042916893959,0.9895238280296326,0.0010000000474974513
0.09578488767147064,0.9724107384681702,0.04477753862738609,0.9903571605682373,0.0010000000474974513
0.09607657045125961,0.9715178608894348,0.03933931887149811,0.9913095235824585,0.0010000000474974513
0.09621184319257736,0.9719047546386719,0.05517740547657013,0.9860714077949524,0.0010000000474974513
0.09572931379079819,0.9722023606300354,0.040038786828517914,0.9897618889808655,0.0010000000474974513
0.09274698793888092,0.9736904501914978,0.03420921415090561,0.9903571605682373,0.0010000000474974513
0.0885506123304367,0.9749702215194702,0.03894011303782463,0.9894047379493713,0.0010000000474974513
0.0899450033903122,0.9753273725509644,0.039288658648729324,0.9895238280296326,0.0010000000474974513
0.08221661299467087,0.9761607050895691,0.03956638649106026,0.9898809790611267,0.0010000000474974513
0.08738254010677338,0.9749404788017273,0.04204031825065613,0.9898809790611267,0.0010000000474974513
0.08126573264598846,0.9764285683631897,0.03511408343911171,0.991428554058075,0.0010000000474974513
0.06386340409517288,0.9812202453613281,0.03252338990569115,0.9922618865966797,0.0004700000281445682
0.05914323031902313,0.982410728931427,0.026962406933307648,0.9938095211982727,0.0004700000281445682
0.056878529489040375,0.98416668176651,0.02604713663458824,0.9938095211982727,0.0004700000281445682
0.055439505726099014,0.9839285612106323,0.03209588676691055,0.9908333420753479,0.0004700000281445682
0.05452083796262741,0.9845535755157471,0.02648257650434971,0.9927380681037903,0.0004700000281445682
0.05592377483844757,0.9839583039283752,0.03342977538704872,0.991190493106842,0.0004700000281445682
0.052521854639053345,0.9840773940086365,0.028542853891849518,0.9933333396911621,0.0004700000281445682
0.05120977386832237,0.9852976202964783,0.02436123602092266,0.992976188659668,0.0004700000281445682
0.04895593598484993,0.9856845140457153,0.02405051328241825,0.9932143092155457,0.0004700000281445682
0.05376192182302475,0.9844642877578735,0.030188020318746567,0.993571400642395,0.0004700000281445682
0.05144248902797699,0.9845535755157471,0.025868739932775497,0.9933333396911621,0.0004700000281445682
0.052410922944545746,0.9847618937492371,0.02792045846581459,0.9928571581840515,0.0004700000281445682
0.0494375042617321,0.9858928322792053,0.029595261439681053,0.9930952191352844,0.0004700000281445682
0.05054584890604019,0.986130952835083,0.027934251353144646,0.9936904907226562,0.0004700000281445682
0.04097975790500641,0.9877678751945496,0.02224741131067276,0.9941666722297668,0.00022090000857133418
0.04189247265458107,0.9878571629524231,0.027741650119423866,0.9927380681037903,0.00022090000857133418
0.039214253425598145,0.9888095259666443,0.024986431002616882,0.9936904907226562,0.00022090000857133418
0.04222733527421951,0.9880654811859131,0.023491673171520233,0.9944047331809998,0.00022090000857133418
0.03983961418271065,0.9883333444595337,0.022939205169677734,0.9941666722297668,0.00022090000857133418
0.038098204880952835,0.9899702668190002,0.022821011021733284,0.9944047331809998,0.00022090000857133418
0.03649229183793068,0.9893452525138855,0.02100520208477974,0.9948809742927551,0.00010382300388300791
0.03444083034992218,0.9904166460037231,0.021909065544605255,0.9952380657196045,0.00010382300388300791
0.0327150784432888,0.9902083277702332,0.02078346535563469,0.9950000047683716,0.00010382300388300791
0.03613646700978279,0.9897024035453796,0.02010485902428627,0.9952380657196045,0.00010382300388300791
0.03252635523676872,0.9903571605682373,0.021109210327267647,0.9947618842124939,0.00010382300388300791
0.03143834322690964,0.9910714030265808,0.02126302570104599,0.9950000047683716,0.00010382300388300791
0.03080771677196026,0.9909226298332214,0.02172180265188217,0.9953571557998657,0.00010382300388300791
