loss,accuracy,val_loss,val_accuracy
0.7559072375297546,0.7480952143669128,0.1624928116798401,0.970119059085846
0.2798142731189728,0.9132440686225891,0.10201799869537354,0.9783333539962769
0.2149600237607956,0.9330654740333557,0.09289637953042984,0.9814285635948181
0.1798843890428543,0.9442559480667114,0.08015752583742142,0.9828571677207947
0.16466830670833588,0.9483333230018616,0.06738628447055817,0.9844047427177429
0.158326655626297,0.9522321224212646,0.0682673454284668,0.9844047427177429
0.14239691197872162,0.9568750262260437,0.07425131648778915,0.9850000143051147
0.13825826346874237,0.9591071605682373,0.07087526470422745,0.9864285588264465
0.13355737924575806,0.9608333110809326,0.05080348625779152,0.9884523749351501
0.12543612718582153,0.9616666436195374,0.056433580815792084,0.987500011920929
0.127644881606102,0.9622321724891663,0.04915942996740341,0.987500011920929
0.11960303783416748,0.963690459728241,0.046582188457250595,0.9889285564422607
0.11801526695489883,0.9644940495491028,0.060347411781549454,0.9845238327980042
0.11497462540864944,0.9655952453613281,0.05265570804476738,0.989642858505249
0.11370353400707245,0.9658928513526917,0.039417143911123276,0.9902380704879761
0.11423615366220474,0.9649999737739563,0.06031109392642975,0.9882143139839172
0.10686247795820236,0.9683333039283752,0.051941532641649246,0.9901190400123596
0.10717327147722244,0.9678869247436523,0.04888252541422844,0.989047646522522
0.09913671761751175,0.9715178608894348,0.04004181548953056,0.9901190400123596
0.1095319390296936,0.9674107432365417,0.04563763365149498,0.9885714054107666
0.09972907602787018,0.9708035588264465,0.039688918739557266,0.989642858505249
0.09892572462558746,0.9713095426559448,0.04160379618406296,0.9901190400123596
0.09880859404802322,0.9693154692649841,0.04540994390845299,0.9895238280296326
0.10046012699604034,0.9716071486473083,0.040868163108825684,0.9902380704879761
0.09893077611923218,0.9708928465843201,0.049051299691200256,0.988095223903656
0.10084112733602524,0.9716368913650513,0.039100177586078644,0.9903571605682373
0.09702414274215698,0.9717261791229248,0.04400485008955002,0.9895238280296326
0.10332027822732925,0.970505952835083,0.06071191281080246,0.9884523749351501
0.10011186450719833,0.9702678322792053,0.0464804582297802,0.9889285564422607
0.0942489430308342,0.9727380871772766,0.041933573782444,0.9901190400123596
0.09640120714902878,0.9715178608894348,0.03666205704212189,0.9905952215194702
0.09399645775556564,0.9723214507102966,0.04382753744721413,0.9905952215194702
0.09298834204673767,0.9735714197158813,0.039691582322120667,0.991190493106842
0.09860365837812424,0.9720237851142883,0.0406152717769146,0.9907143115997314
0.0947757139801979,0.9731547832489014,0.04588240012526512,0.9892857074737549
0.08971647918224335,0.9732440710067749,0.04152875021100044,0.9909523725509644
0.0902797281742096,0.9733928442001343,0.037922389805316925,0.9908333420753479
0.0950152575969696,0.9743750095367432,0.03887183219194412,0.9915476441383362
0.08951348811388016,0.9735714197158813,0.03247210755944252,0.9915476441383362
0.09395977854728699,0.9724107384681702,0.04609806835651398,0.9889285564422607
0.08994174003601074,0.9743750095367432,0.04112807661294937,0.9904761910438538
0.09466831386089325,0.9733333587646484,0.04757402837276459,0.989047646522522
0.09535672515630722,0.9729464054107666,0.043027181178331375,0.989047646522522
0.0899381935596466,0.9737499952316284,0.034894607961177826,0.991428554058075
0.08902949094772339,0.9747619032859802,0.036051224917173386,0.9916666746139526
0.09106303006410599,0.9738690257072449,0.04347826912999153,0.9903571605682373
0.09167420864105225,0.9727976322174072,0.03996381163597107,0.9892857074737549
0.0933152437210083,0.9729464054107666,0.037765126675367355,0.9897618889808655
0.09002787619829178,0.9745237827301025,0.03412148356437683,0.9916666746139526
0.09051759541034698,0.9739881157875061,0.039613742381334305,0.9897618889808655
